; Output from TEXES Zonal Mean Study
; Brunt Vaisala Frequency [10!u-3!n s!u-1!n]
; 
; Latitudes [centric]: nlat=          61
; Pressure [atm]: npro=         120
; Data: nlat x npro:           61 x          120
; 
; Latitude:
      -26.493814      -25.573445      -24.656751      -23.743531      -22.833857
      -21.927519      -21.025936      -20.125829      -19.228796      -18.334626
      -17.444886      -16.554292      -15.667881      -14.783838      -13.902120
      -13.022338      -12.146644      -11.270870      -10.396733      -9.5241894
      -8.6530824      -7.7832890      -6.9172461      -6.0470711      -5.1832308
      -4.3205584      -3.4523417      -2.5946443      -1.7272873     -0.86969983
       0.0000000      0.85817913       1.7247304       2.5863828       3.4509497
       4.3138356       5.1818104       6.0483367       6.9157878       7.7823244
       8.6520559       9.5213134       10.393852       11.267984       12.143838
       13.021460       13.901151       14.782954       15.666996       16.553317
       17.442215       18.333644       19.227811       20.124931       21.023503
       21.925168       22.831587       23.742621       24.655744       25.573811
       26.494275
; 
; Pressure:
      9.87170      8.62120      7.52910      6.57540      5.74240      5.01500
      17.3360      17.3234      17.3120      17.3007      17.2690      17.2376
      17.1944      17.1457      17.0880      17.0403      16.9958      17.0095
      17.0452      17.0899      17.1257      17.1636      17.1478      17.1510
      17.1844      17.2330      17.2419      17.2640      17.2518      17.2102
      17.1313      17.0758      17.0383      17.0323      17.0794      17.2584
      17.4790      17.6967      17.8843      18.0464      18.1337      18.2415
      18.3462      18.4679      18.5874      18.7005      18.8129      18.9692
      19.1474      19.3097      19.4571      19.5731      19.5496      19.6918
      19.2756
      17.5499      17.5384      17.5093      17.4547      17.3937      17.3082
      17.2405      17.2263      17.2456      17.2667      17.3060      17.3401
      17.3464      17.3336      17.3198      17.3071      17.2774      17.2493
      17.2051      17.1597      17.1038      17.0585      17.0194      17.0360
      17.0720      17.1173      17.1510      17.1871      17.1736      17.1834
      17.2200      17.2714      17.2809      17.3059      17.2863      17.2389
      17.1571      17.0987      17.0560      17.0560      17.1150      17.3077
      17.5424      17.7769      17.9724      18.1389      18.2267      18.3378
      18.4439      18.5703      18.6898      18.7970      18.8987      19.0415
      19.2053      19.3619      19.5080      19.6194      19.5896      19.7210
      19.2869
      17.6173      17.6050      17.5798      17.5317      17.4771      17.3958
      17.3303      17.3127      17.3260      17.3422      17.3786      17.4119
      17.4163      17.4022      17.3876      17.3752      17.3443      17.3173
      17.2743      17.2318      17.1782      17.1382      17.1062      17.1264
      17.1596      17.2072      17.2379      17.2702      17.2572      17.2725
      17.3109      17.3633      17.3742      17.4002      17.3752      17.3212
      17.2355      17.1749      17.1298      17.1351      17.2056      17.4106
      17.6559      17.9020      18.1064      18.2744      18.3609      18.4723
      18.5812      18.7095      18.8288      18.9316      19.0237      19.1536
      19.3029      19.4513      19.5947      19.7023      19.6668      19.7880
      19.3460
      17.7260      17.7154      17.6915      17.6516      17.6037      17.5253
      17.4624      17.4418      17.4469      17.4562      17.4900      17.5218
      17.5239      17.5108      17.4963      17.4848      17.4527      17.4277
      17.3840      17.3443      17.2934      17.2587      17.2328      17.2543
      17.2833      17.3301      17.3581      17.3881      17.3767      17.3987
      17.4384      17.4931      17.5038      17.5312      17.5012      17.4423
      17.3521      17.2874      17.2400      17.2503      17.3308      17.5448
      17.8001      18.0542      18.2648      18.4335      18.5196      18.6300
      18.7395      18.8667      18.9826      19.0806      19.1637      19.2819
      19.4174      19.5574      19.6932      19.7947      19.7548      19.8664
      19.4277
      17.7270      17.7137      17.6875      17.6512      17.6061      17.5324
      17.4732      17.4491      17.4484      17.4539      17.4865      17.5146
      17.5149      17.5037      17.4881      17.4738      17.4425      17.4186
      17.3727      17.3346      17.2873      17.2559      17.2363      17.2577
      17.2848      17.3309      17.3560      17.3833      17.3745      17.4019
      17.4406      17.4941      17.5037      17.5317      17.4974      17.4369
      17.3482      17.2831      17.2350      17.2486      17.3363      17.5535
      17.8115      18.0701      18.2811      18.4465      18.5292      18.6382
      18.7452      18.8707      18.9820      19.0767      19.1506      19.2578
      19.3825      19.5146      19.6427      19.7379      19.6955      19.7912
      19.3698
      17.6408      17.6254      17.6003      17.5686      17.5270      17.4571
      17.4001      17.3718      17.3656      17.3683      17.3987      17.4251
      17.4246      17.4122      17.3958      17.3796      17.3479      17.3246
      17.2798      17.2424      17.1986      17.1703      17.1559      17.1782
      17.2029      17.2480      17.2702      17.2926      17.2850      17.3151
      17.3526      17.4024      17.4113      17.4366      17.3999      17.3379
      17.2535      17.1909      17.1462      17.1640      17.2556      17.4724
      17.7275      17.9839      18.1903      18.3549      18.4350      18.5425
      18.6465      18.7707      18.8755      18.9634      19.0302      19.1271
      19.2402      19.3653      19.4865      19.5720      19.5297      19.6034
      19.2141
      17.5716      17.5476      17.5286      17.5002      17.4626      17.3957
      17.3399      17.3092      17.2967      17.2957      17.3228      17.3481
      17.3442      17.3342      17.3181      17.3021      17.2689      17.2483
      17.2022      17.1668      17.1265      17.1024      17.0910      17.1151
      17.1354      17.1767      17.1962      17.2170      17.2082      17.2425
      17.2806      17.3279      17.3333      17.3591      17.3185      17.2553
      17.1728      17.1128      17.0684      17.0898      17.1854      17.4008
      17.6533      17.9072      18.1113      18.2709      18.3489      18.4531
      18.5542      18.6743      18.7737      18.8566      18.9163      19.0022
      19.1037      19.2215      19.3310      19.4078      19.3676      19.4211
      19.0717
      17.5151      17.4911      17.4724      17.4482      17.4133      17.3490
      17.2944      17.2619      17.2420      17.2362      17.2604      17.2835
      17.2772      17.2704      17.2545      17.2373      17.2054      17.1860
      17.1399      17.1059      17.0676      17.0459      17.0387      17.0606
      17.0770      17.1174      17.1330      17.1498      17.1416      17.1778
      17.2126      17.2587      17.2642      17.2892      17.2482      17.1876
      17.1073      17.0483      17.0055      17.0294      17.1259      17.3373
      17.5843      17.8336      18.0328      18.1868      18.2621      18.3624
      18.4622      18.5777      18.6725      18.7519      18.8066      18.8838
      18.9766      19.0867      19.1877      19.2565      19.2141      19.2517
      18.9262
      17.4744      17.4401      17.4247      17.4035      17.3738      17.3124
      17.2602      17.2263      17.2009      17.1908      17.2132      17.2329
      17.2261      17.2196      17.2039      17.1859      17.1559      17.1366
      17.0907      17.0559      17.0198      16.9998      16.9976      17.0186
      17.0335      17.0709      17.0845      17.0977      17.0906      17.1271
      17.1612      17.2030      17.2057      17.2298      17.1883      17.1307
      17.0547      16.9985      16.9586      16.9863      17.0810      17.2866
      17.5264      17.7669      17.9588      18.1091      18.1813      18.2804
      18.3770      18.4891      18.5785      18.6525      18.7003      18.7713
      18.8541      18.9540      19.0482      19.1075      19.0657      19.0831
      18.7974
      17.4385      17.4063      17.3893      17.3719      17.3439      17.2875
      17.2374      17.2018      17.1703      17.1570      17.1749      17.1904
      17.1818      17.1769      17.1614      17.1437      17.1158      17.0993
      17.0529      17.0190      16.9872      16.9684      16.9671      16.9875
      17.0007      17.0350      17.0473      17.0585      17.0516      17.0893
      17.1211      17.1559      17.1553      17.1790      17.1382      17.0811
      17.0103      16.9587      16.9208      16.9492      17.0433      17.2433
      17.4761      17.7098      17.8930      18.0372      18.1070      18.2016
      18.2946      18.4048      18.4904      18.5593      18.6018      18.6640
      18.7381      18.8305      18.9163      18.9681      18.9281      18.9309
      18.6749
      17.4193      17.3750      17.3646      17.3472      17.3208      17.2689
      17.2198      17.1828      17.1476      17.1325      17.1468      17.1596
      17.1496      17.1471      17.1319      17.1131      17.0870      17.0711
      17.0238      16.9913      16.9607      16.9422      16.9416      16.9620
      16.9713      17.0033      17.0161      17.0244      17.0177      17.0552
      17.0849      17.1143      17.1133      17.1343      17.0956      17.0422
      16.9777      16.9318      16.8984      16.9285      17.0218      17.2137
      17.4359      17.6595      17.8336      17.9697      18.0368      18.1283
      18.2188      18.3253      18.4055      18.4709      18.5071      18.5632
      18.6283      18.7137      18.7902      18.8360      18.7957      18.7882
      18.5608
      17.4021      17.3487      17.3456      17.3299      17.3066      17.2554
      17.2086      17.1687      17.1301      17.1128      17.1256      17.1338
      17.1235      17.1234      17.1071      17.0877      17.0649      17.0506
      17.0029      16.9722      16.9438      16.9256      16.9261      16.9460
      16.9533      16.9833      16.9945      17.0015      16.9949      17.0325
      17.0591      17.0869      17.0841      17.1029      17.0653      17.0156
      16.9542      16.9121      16.8850      16.9184      17.0112      17.1973
      17.4089      17.6204      17.7841      17.9127      17.9749      18.0637
      18.1504      18.2513      18.3258      18.3874      18.4188      18.4680
      18.5251      18.6034      18.6729      18.7130      18.6752      18.6602
      18.4606
      17.3959      17.3332      17.3332      17.3172      17.2959      17.2488
      17.2052      17.1645      17.1220      17.1017      17.1116      17.1163
      17.1042      17.1064      17.0908      17.0704      17.0502      17.0363
      16.9904      16.9609      16.9349      16.9170      16.9190      16.9364
      16.9437      16.9716      16.9824      16.9877      16.9812      17.0173
      17.0406      17.0634      17.0592      17.0781      17.0416      16.9949
      16.9389      16.9025      16.8776      16.9131      17.0050      17.1831
      17.3837      17.5858      17.7402      17.8613      17.9192      18.0021
      18.0842      18.1798      18.2512      18.3096      18.3380      18.3816
      18.4319      18.5029      18.5663      18.6011      18.5650      18.5405
      18.3642
      17.3978      17.3249      17.3280      17.3110      17.2916      17.2482
      17.2050      17.1637      17.1184      17.0952      17.1039      17.1045
      17.0938      17.0968      17.0824      17.0616      17.0444      17.0294
      16.9849      16.9557      16.9314      16.9136      16.9155      16.9332
      16.9405      16.9666      16.9774      16.9827      16.9763      17.0116
      17.0324      17.0504      17.0459      17.0631      17.0263      16.9822
      16.9325      16.8993      16.8762      16.9126      17.0013      17.1690
      17.3571      17.5482      17.6929      17.8072      17.8634      17.9450
      18.0241      18.1173      18.1867      18.2416      18.2661      18.3046
      18.3474      18.4105      18.4673      18.4971      18.4633      18.4343
      18.2778
      17.3946      17.3217      17.3271      17.3119      17.2915      17.2502
      17.2069      17.1619      17.1126      17.0879      17.0921      17.0906
      17.0789      17.0830      17.0688      17.0485      17.0323      17.0171
      16.9718      16.9441      16.9236      16.9061      16.9098      16.9297
      16.9369      16.9610      16.9738      16.9811      16.9748      17.0098
      17.0284      17.0434      17.0385      17.0535      17.0156      16.9717
      16.9237      16.8899      16.8692      16.9040      16.9887      17.1472
      17.3257      17.5057      17.6445      17.7545      17.8100      17.8903
      17.9673      18.0561      18.1222      18.1741      18.1936      18.2267
      18.2636      18.3192      18.3697      18.3962      18.3652      18.3353
      18.1991
      17.4047      17.3185      17.3270      17.3095      17.2890      17.2506
      17.2082      17.1573      17.1019      17.0729      17.0703      17.0632
      17.0505      17.0567      17.0441      17.0268      17.0151      16.9999
      16.9554      16.9288      16.9091      16.8918      16.9000      16.9232
      16.9344      16.9594      16.9743      16.9808      16.9760      17.0097
      17.0259      17.0382      17.0343      17.0480      17.0104      16.9697
      16.9255      16.8936      16.8719      16.9029      16.9798      17.1242
      17.2876      17.4564      17.5879      17.6947      17.7522      17.8335
      17.9113      17.9997      18.0630      18.1143      18.1307      18.1582
      18.1878      18.2363      18.2795      18.3012      18.2693      18.2354
      18.1101
      17.4171      17.3285      17.3371      17.3199      17.3010      17.2655
      17.2239      17.1718      17.1136      17.0801      17.0759      17.0664
      17.0517      17.0585      17.0470      17.0293      17.0189      17.0062
      16.9656      16.9417      16.9237      16.9079      16.9166      16.9387
      16.9499      16.9748      16.9911      16.9950      16.9898      17.0223
      17.0364      17.0458      17.0423      17.0534      17.0184      16.9798
      16.9420      16.9179      16.9050      16.9408      17.0192      17.1557
      17.3056      17.4564      17.5694      17.6638      17.7144      17.7911
      17.8688      17.9575      18.0204      18.0693      18.0820      18.1045
      18.1266      18.1657      18.2037      18.2257      18.1950      18.1726
      18.0473
      17.4503      17.3606      17.3660      17.3488      17.3288      17.2998
      17.2618      17.2122      17.1567      17.1273      17.1228      17.1126
      17.0984      17.1049      17.0909      17.0719      17.0609      17.0471
      17.0072      16.9851      16.9688      16.9516      16.9580      16.9793
      16.9897      17.0116      17.0303      17.0355      17.0308      17.0633
      17.0750      17.0803      17.0762      17.0825      17.0445      17.0065
      16.9723      16.9533      16.9482      16.9924      17.0755      17.2084
      17.3502      17.4911      17.5926      17.6753      17.7200      17.7884
      17.8572      17.9378      17.9986      18.0432      18.0518      18.0677
      18.0836      18.1157      18.1508      18.1739      18.1485      18.1356
      18.0098
      17.4940      17.4003      17.4028      17.3827      17.3596      17.3332
      17.2965      17.2428      17.1866      17.1567      17.1497      17.1373
      17.1260      17.1334      17.1217      17.1044      17.0945      17.0773
      17.0352      17.0117      16.9952      16.9790      16.9882      17.0141
      17.0279      17.0521      17.0743      17.0823      17.0811      17.1131
      17.1203      17.1205      17.1158      17.1165      17.0763      17.0385
      17.0060      16.9857      16.9789      17.0227      17.1011      17.2244
      17.3569      17.4912      17.5890      17.6705      17.7180      17.7843
      17.8521      17.9278      17.9859      18.0277      18.0319      18.0398
      18.0470      18.0715      18.1025      18.1251      18.1018      18.0924
      17.9662
      17.5167      17.4307      17.4248      17.4033      17.3787      17.3525
      17.3169      17.2600      17.2006      17.1650      17.1521      17.1360
      17.1238      17.1317      17.1243      17.1110      17.1023      17.0841
      17.0427      17.0169      17.0003      16.9861      16.9992      17.0311
      17.0515      17.0789      17.1054      17.1149      17.1128      17.1421
      17.1467      17.1436      17.1383      17.1351      17.0966      17.0608
      17.0300      17.0092      17.0055      17.0455      17.1182      17.2319
      17.3545      17.4774      17.5692      17.6468      17.6973      17.7658
      17.8343      17.9101      17.9665      18.0052      18.0044      18.0047
      18.0033      18.0217      18.0479      18.0710      18.0496      18.0516
      17.9122
      17.5411      17.4475      17.4406      17.4186      17.3935      17.3695
      17.3381      17.2819      17.2192      17.1830      17.1665      17.1462
      17.1340      17.1439      17.1373      17.1261      17.1195      17.1013
      17.0586      17.0331      17.0164      17.0024      17.0159      17.0509
      17.0729      17.1013      17.1317      17.1414      17.1412      17.1707
      17.1746      17.1676      17.1617      17.1519      17.1127      17.0756
      17.0466      17.0284      17.0298      17.0721      17.1463      17.2541
      17.3698      17.4848      17.5675      17.6365      17.6864      17.7511
      17.8155      17.8872      17.9406      17.9741      17.9686      17.9645
      17.9572      17.9701      17.9945      18.0194      17.9977      18.0158
      17.8547
      17.5728      17.4775      17.4663      17.4440      17.4156      17.3923
      17.3633      17.3065      17.2411      17.2046      17.1874      17.1640
      17.1509      17.1633      17.1591      17.1493      17.1435      17.1265
      17.0836      17.0578      17.0396      17.0244      17.0375      17.0721
      17.0948      17.1242      17.1582      17.1670      17.1681      17.1953
      17.1972      17.1847      17.1783      17.1646      17.1266      17.0900
      17.0640      17.0469      17.0486      17.0930      17.1670      17.2713
      17.3834      17.4949      17.5709      17.6357      17.6845      17.7435
      17.8039      17.8715      17.9211      17.9500      17.9415      17.9324
      17.9193      17.9265      17.9496      17.9759      17.9551      17.9802
      17.8116
      17.5952      17.4997      17.4837      17.4609      17.4329      17.4106
      17.3858      17.3314      17.2658      17.2257      17.2053      17.1777
      17.1632      17.1757      17.1744      17.1668      17.1620      17.1446
      17.1004      17.0737      17.0545      17.0399      17.0537      17.0896
      17.1130      17.1419      17.1779      17.1859      17.1870      17.2097
      17.2087      17.1911      17.1816      17.1642      17.1304      17.0979
      17.0731      17.0577      17.0606      17.1040      17.1755      17.2757
      17.3852      17.4942      17.5691      17.6302      17.6814      17.7382
      17.7948      17.8551      17.9010      17.9252      17.9122      17.8980
      17.8785      17.8838      17.9050      17.9316      17.9107      17.9450
      17.7595
      17.6041      17.5185      17.4932      17.4713      17.4408      17.4191
      17.3972      17.3455      17.2793      17.2402      17.2174      17.1875
      17.1726      17.1854      17.1858      17.1816      17.1760      17.1589
      17.1134      17.0843      17.0651      17.0528      17.0670      17.1032
      17.1254      17.1503      17.1859      17.1906      17.1897      17.2102
      17.2079      17.1855      17.1738      17.1527      17.1216      17.0918
      17.0690      17.0572      17.0642      17.1067      17.1751      17.2705
      17.3761      17.4824      17.5555      17.6150      17.6689      17.7233
      17.7762      17.8323      17.8747      17.8922      17.8758      17.8552
      17.8286      17.8289      17.8494      17.8764      17.8552      17.9034
      17.6950
      17.9273      17.8381      17.8113      17.7880      17.7563      17.7349
      17.7155      17.6625      17.5939      17.5550      17.5286      17.4936
      17.4779      17.4919      17.4925      17.4911      17.4880      17.4713
      17.4257      17.3947      17.3738      17.3611      17.3748      17.4071
      17.4280      17.4509      17.4854      17.4873      17.4854      17.5019
      17.4963      17.4672      17.4508      17.4277      17.3999      17.3734
      17.3574      17.3494      17.3592      17.4000      17.4666      17.5571
      17.6604      17.7667      17.8411      17.9027      17.9618      18.0159
      18.0658      18.1189      18.1567      18.1666      18.1472      18.1222
      18.0898      18.0840      18.1054      18.1334      18.1124      18.1711
      17.9477
      18.2700      18.1723      18.1470      18.1217      18.0882      18.0642
      18.0473      17.9961      17.9268      17.8877      17.8599      17.8199
      17.8033      17.8169      17.8178      17.8179      17.8142      17.7959
      17.7479      17.7168      17.6948      17.6836      17.6991      17.7305
      17.7475      17.7660      17.7992      17.7978      17.7951      17.8072
      17.7980      17.7607      17.7388      17.7128      17.6905      17.6695
      17.6592      17.6551      17.6670      17.7077      17.7732      17.8627
      17.9668      18.0722      18.1477      18.2110      18.2727      18.3258
      18.3739      18.4201      18.4529      18.4558      18.4319      18.4034
      18.3681      18.3576      18.3786      18.4101      18.3901      18.4684
      18.2245
      18.3753      18.2859      18.2511      18.2264      18.1906      18.1666
      18.1525      18.1035      18.0340      17.9934      17.9648      17.9214
      17.9042      17.9174      17.9194      17.9196      17.9159      17.8965
      17.8477      17.8157      17.7926      17.7830      17.7992      17.8281
      17.8421      17.8567      17.8859      17.8823      17.8785      17.8863
      17.8749      17.8349      17.8080      17.7814      17.7661      17.7520
      17.7464      17.7479      17.7624      17.8018      17.8643      17.9506
      18.0523      18.1547      18.2297      18.2913      18.3532      18.4042
      18.4488      18.4911      18.5204      18.5187      18.4940      18.4636
      18.4252      18.4134      18.4355      18.4668      18.4477      18.5340
      18.2791
      18.3141      18.2311      18.1933      18.1689      18.1331      18.1092
      18.0961      18.0479      17.9803      17.9409      17.9113      17.8679
      17.8491      17.8604      17.8599      17.8603      17.8565      17.8383
      17.7908      17.7610      17.7374      17.7276      17.7426      17.7681
      17.7786      17.7909      17.8192      17.8129      17.8079      17.8133
      17.7990      17.7544      17.7260      17.6995      17.6879      17.6788
      17.6782      17.6841      17.7017      17.7392      17.8000      17.8827
      17.9811      18.0799      18.1535      18.2136      18.2747      18.3220
      18.3638      18.4025      18.4293      18.4256      18.4006      18.3695
      18.3313      18.3176      18.3387      18.3708      18.3531      18.4435
      18.1894
      18.2375      18.1565      18.1203      18.0954      18.0584      18.0332
      18.0194      17.9732      17.9068      17.8695      17.8388      17.7944
      17.7745      17.7847      17.7838      17.7854      17.7812      17.7638
      17.7176      17.6877      17.6645      17.6546      17.6685      17.6911
      17.6990      17.7083      17.7344      17.7264      17.7194      17.7219
      17.7064      17.6606      17.6311      17.6062      17.5991      17.5929
      17.5957      17.6051      17.6243      17.6595      17.7179      17.7973
      17.8918      17.9881      18.0605      18.1209      18.1815      18.2271
      18.2667      18.3017      18.3249      18.3192      18.2935      18.2621
      18.2245      18.2102      18.2313      18.2640      18.2485      18.3421
      18.0954
      18.1703      18.0853      18.0514      18.0248      17.9882      17.9626
      17.9492      17.9045      17.8412      17.8042      17.7727      17.7274
      17.7084      17.7156      17.7142      17.7145      17.7092      17.6918
      17.6479      17.6182      17.5953      17.5854      17.5969      17.6161
      17.6232      17.6308      17.6549      17.6459      17.6393      17.6375
      17.6214      17.5760      17.5462      17.5233      17.5206      17.5182
      17.5246      17.5370      17.5559      17.5905      17.6461      17.7218
      17.8120      17.9044      17.9752      18.0323      18.0908      18.1349
      18.1705      18.2016      18.2232      18.2158      18.1930      18.1646
      18.1283      18.1161      18.1386      18.1705      18.1561      18.2534
      18.0065
      18.0646      17.9894      17.9499      17.9221      17.8854      17.8583
      17.8438      17.7998      17.7386      17.7008      17.6694      17.6261
      17.6065      17.6130      17.6099      17.6084      17.6029      17.5854
      17.5424      17.5142      17.4929      17.4828      17.4936      17.5106
      17.5159      17.5205      17.5417      17.5320      17.5252      17.5228
      17.5077      17.4627      17.4342      17.4125      17.4122      17.4131
      17.4224      17.4344      17.4542      17.4874      17.5388      17.6105
      17.6973      17.7842      17.8514      17.9074      17.9645      18.0067
      18.0410      18.0701      18.0905      18.0827      18.0618      18.0369
      18.0048      17.9933      18.0174      18.0495      18.0375      18.1316
      17.9003
      17.9902      17.9192      17.8795      17.8525      17.8161      17.7892
      17.7742      17.7331      17.6735      17.6353      17.6041      17.5600
      17.5393      17.5426      17.5387      17.5363      17.5298      17.5111
      17.4696      17.4430      17.4217      17.4126      17.4221      17.4378
      17.4405      17.4440      17.4624      17.4529      17.4465      17.4449
      17.4289      17.3859      17.3587      17.3370      17.3378      17.3410
      17.3511      17.3646      17.3860      17.4175      17.4667      17.5339
      17.6151      17.6958      17.7588      17.8113      17.8664      17.9064
      17.9410      17.9687      17.9885      17.9837      17.9654      17.9418
      17.9145      17.9065      17.9307      17.9640      17.9561      18.0480
      17.8306
      17.8880      17.8202      17.7782      17.7505      17.7128      17.6853
      17.6693      17.6292      17.5718      17.5352      17.5042      17.4615
      17.4396      17.4404      17.4346      17.4302      17.4223      17.4040
      17.3655      17.3402      17.3196      17.3111      17.3200      17.3323
      17.3347      17.3374      17.3535      17.3432      17.3366      17.3326
      17.3169      17.2769      17.2511      17.2320      17.2341      17.2383
      17.2483      17.2644      17.2850      17.3155      17.3628      17.4256
      17.5022      17.5794      17.6395      17.6903      17.7429      17.7801
      17.8106      17.8372      17.8561      17.8532      17.8378      17.8193
      17.7955      17.7908      17.8146      17.8487      17.8424      17.9354
      17.7250
      17.7932      17.7252      17.6863      17.6563      17.6195      17.5921
      17.5746      17.5330      17.4781      17.4427      17.4107      17.3693
      17.3475      17.3470      17.3396      17.3337      17.3253      17.3078
      17.2711      17.2451      17.2256      17.2158      17.2223      17.2331
      17.2347      17.2361      17.2516      17.2429      17.2357      17.2313
      17.2181      17.1808      17.1562      17.1397      17.1428      17.1459
      17.1559      17.1714      17.1907      17.2193      17.2642      17.3240
      17.3955      17.4685      17.5266      17.5752      17.6253      17.6609
      17.6909      17.7173      17.7356      17.7332      17.7210      17.7060
      17.6857      17.6838      17.7091      17.7443      17.7413      17.8325
      17.6388
      17.6996      17.6346      17.5961      17.5663      17.5301      17.5011
      17.4819      17.4423      17.3882      17.3520      17.3205      17.2813
      17.2591      17.2568      17.2487      17.2422      17.2310      17.2135
      17.1777      17.1525      17.1332      17.1236      17.1277      17.1372
      17.1376      17.1375      17.1505      17.1413      17.1343      17.1297
      17.1168      17.0823      17.0600      17.0455      17.0498      17.0545
      17.0655      17.0810      17.1000      17.1282      17.1705      17.2271
      17.2933      17.3609      17.4149      17.4605      17.5084      17.5433
      17.5735      17.5986      17.6183      17.6173      17.6089      17.5973
      17.5813      17.5805      17.6081      17.6429      17.6431      17.7294
      17.5559
      17.6015      17.5363      17.4959      17.4644      17.4276      17.3991
      17.3786      17.3400      17.2885      17.2530      17.2215      17.1822
      17.1603      17.1559      17.1462      17.1390      17.1282      17.1095
      17.0757      17.0518      17.0327      17.0215      17.0249      17.0317
      17.0316      17.0305      17.0421      17.0327      17.0259      17.0206
      17.0085      16.9764      16.9570      16.9441      16.9492      16.9556
      16.9683      16.9832      17.0029      17.0300      17.0692      17.1197
      17.1828      17.2450      17.2958      17.3379      17.3845      17.4177
      17.4466      17.4708      17.4916      17.4929      17.4880      17.4799
      17.4689      17.4711      17.4996      17.5334      17.5374      17.6186
      17.4640
      17.5299      17.4675      17.4270      17.3950      17.3572      17.3279
      17.3069      17.2689      17.2200      17.1868      17.1558      17.1166
      17.0942      17.0883      17.0761      17.0672      17.0564      17.0381
      17.0047      16.9822      16.9633      16.9527      16.9544      16.9596
      16.9581      16.9566      16.9672      16.9588      16.9532      16.9491
      16.9383      16.9087      16.8911      16.8789      16.8829      16.8893
      16.9003      16.9153      16.9343      16.9599      16.9960      17.0448
      17.1025      17.1622      17.2104      17.2521      17.2953      17.3283
      17.3558      17.3812      17.4010      17.4043      17.4006      17.3963
      17.3877      17.3939      17.4225      17.4575      17.4633      17.5405
      17.4039
      17.4279      17.3709      17.3309      17.2997      17.2636      17.2337
      17.2112      17.1744      17.1264      17.0920      17.0620      17.0253
      17.0021      16.9954      16.9832      16.9719      16.9589      16.9403
      16.9080      16.8855      16.8668      16.8566      16.8580      16.8626
      16.8610      16.8604      16.8694      16.8612      16.8554      16.8511
      16.8408      16.8144      16.7976      16.7862      16.7905      16.7957
      16.8051      16.8195      16.8383      16.8622      16.8976      16.9442
      16.9987      17.0539      17.0999      17.1399      17.1816      17.2137
      17.2413      17.2663      17.2856      17.2909      17.2901      17.2889
      17.2834      17.2926      17.3224      17.3569      17.3654      17.4366
      17.3171
      17.2988      17.2429      17.2049      17.1735      17.1407      17.1122
      17.0879      17.0516      17.0046      16.9676      16.9379      16.9034
      16.8802      16.8726      16.8613      16.8481      16.8334      16.8133
      16.7834      16.7599      16.7415      16.7296      16.7318      16.7356
      16.7351      16.7355      16.7438      16.7357      16.7286      16.7230
      16.7132      16.6897      16.6741      16.6634      16.6693      16.6731
      16.6823      16.6949      16.7147      16.7365      16.7720      16.8138
      16.8676      16.9162      16.9605      16.9964      17.0383      17.0683
      17.0971      17.1204      17.1400      17.1480      17.1517      17.1521
      17.1516      17.1633      17.1947      17.2275      17.2404      17.3050
      17.2014
